,movieId,title,genres,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,primary_genre,tsne_1,tsne_2
564,685,It's My Party (1996),Drama,0.0,622503.0,110.0,1996-03-22,6.1,36.0,4.0,2.0,1.4142135623730951,,Drama,5.236943,-22.199608
565,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,0.0,0.0,104.0,1995-07-28,5.198,187.0,2.3333333333333335,9.0,1.0307764064044151,,Action,3.6054583,-47.26882
566,691,Mrs. Winterbourne (1996),Comedy|Romance,25000000.0,10082005.0,105.0,1996-04-19,7.2,219.0,3.3333333333333335,3.0,0.5773502691896257,,Comedy,23.463125,10.05202
567,692,Solo (1996),Action|Sci-Fi|Thriller,0.0,0.0,94.0,1996-08-23,4.8,79.0,2.0,4.0,1.4142135623730951,,Action,13.659947,-55.35072
568,694,"Substitute, The (1996)",Action|Crime|Drama,0.0,14818176.0,114.0,1996-04-19,6.9,530.0,2.9545454545454546,11.0,0.7891307069980693,,Action,22.965649,-5.3390636
569,695,True Crime (1996),Mystery|Thriller,0.0,0.0,94.0,1996-03-12,5.7,85.0,4.0,2.0,0.0,,Mystery,-49.085983,54.572517
570,697,Feeling Minnesota (1996),Drama|Romance,0.0,0.0,99.0,1996-09-13,5.407,177.0,2.7,5.0,0.6708203932499369,,Drama,-7.8223453,-35.464195
571,698,Delta of Venus (1995),Drama,0.0,63174.0,99.0,1995-06-09,4.3,49.0,1.0,1.0,,,Drama,-12.826786,-75.61104
572,700,Angus (1995),Comedy,0.0,0.0,90.0,1995-09-15,6.6,95.0,3.2142857142857144,7.0,0.9063269671749657,,Comedy,-0.03267742,-5.6822643
573,703,Boys (1996),Drama,0.0,516349.0,86.0,1996-05-10,5.281,48.0,2.0,2.0,0.0,,Drama,-45.74781,-53.397583
574,704,"Quest, The (1996)",Action|Adventure,30000000.0,57400547.0,95.0,1996-04-19,6.161,776.0,2.5714285714285716,7.0,1.0965313275875672,,Action,25.50812,-39.12948
575,706,Sunset Park (1996),Drama,0.0,10163782.0,99.0,1996-04-26,6.1,18.0,3.0,1.0,,,Drama,-69.855965,-2.7064292
576,707,Mulholland Falls (1996),Crime|Drama|Thriller,29000000.0,11500000.0,107.0,1996-04-26,5.983,318.0,2.880952380952381,21.0,0.998808814347895,bad,Crime,32.801857,-26.558977
577,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,0.0,3407.0,93.0,1996-04-26,6.05,337.0,3.3879310344827585,58.0,0.8059161913257584,Veterinarian,Comedy,59.069675,19.418941
578,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,31000000.0,121000000.0,74.0,1988-11-18,6.7,1662.0,3.090909090909091,11.0,0.8607607628772881,,Adventure,17.491282,-16.277979
579,710,Celtic Pride (1996),Comedy,0.0,0.0,91.0,1996-04-19,5.3,149.0,2.5625,8.0,0.4955156044825575,,Comedy,-9.58163,-36.604805
580,711,Flipper (1996),Adventure|Children,25530000.0,20080020.0,95.0,1996-05-17,5.545,343.0,3.05,10.0,1.0124228365658292,,Adventure,7.671945,-26.401148
581,714,Dead Man (1995),Drama|Mystery|Western,9000000.0,1038000.0,134.0,1995-12-23,7.306,1685.0,3.966666666666667,15.0,1.0431180365113233,,Drama,30.303446,36.05283
582,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,35000000.0,15000000.0,129.0,1995-09-20,6.477,150.0,3.6666666666666665,3.0,0.5773502691896257,,Drama,31.168201,10.400055
583,718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,9500000.0,98800000.0,105.0,1993-01-27,7.121,2027.0,4.125,4.0,0.6291528696058957,,Comedy,11.349309,26.208017
584,719,Multiplicity (1996),Comedy,45000000.0,21075014.0,117.0,1996-07-19,5.791,579.0,2.842857142857143,35.0,0.9759718276688941,,Comedy,34.243805,-27.47468
585,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,0.0,0.0,75.0,1996-06-14,7.6,5.0,4.092592592592593,27.0,1.2328596919126766,Aardman,Adventure,-4.1449194,23.926313
586,722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,0.0,0.0,112.0,1996-05-01,7.6,11.0,4.0,1.0,,,Documentary,-19.560106,62.64754
587,724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,15000000.0,24800000.0,101.0,1996-05-03,6.774,1998.0,3.032258064516129,31.0,0.9392859333111132,,Drama,53.194736,3.4949927
588,725,"Great White Hype, The (1996)",Comedy,0.0,0.0,87.0,1996-05-03,5.223,103.0,2.5,5.0,0.8660254037844386,,Comedy,-6.150768,-41.351635
589,726,Last Dance (1996),Drama,0.0,5.0,103.0,1996-05-02,5.647,102.0,3.0,1.0,,,Drama,-72.0425,1.718034
590,728,Cold Comfort Farm (1995),Comedy,0.0,0.0,95.0,1995-01-01,6.773,77.0,3.5,10.0,0.7453559924999299,In Netflix queue,Comedy,-4.0373516,5.1883903
591,731,Heaven's Prisoners (1996),Crime|Thriller,25000000.0,5009305.0,125.0,1996-05-17,5.3,84.0,3.3333333333333335,3.0,0.5773502691896257,,Crime,-22.567116,-11.705671
592,733,"Rock, The (1996)",Action|Adventure|Thriller,75000000.0,335062621.0,136.0,1996-06-07,7.139,5053.0,3.6404958677685952,121.0,0.9088067737787368,Alcatraz Michael Bay terrorism,Action,82.151535,5.914233
593,735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,4000000.0,0.0,103.0,1994-03-25,6.89,560.0,3.9285714285714284,7.0,0.4498677054212188,,Horror,-8.009453,21.804487
594,736,Twister (1996),Action|Adventure|Romance|Thriller,92000000.0,494471524.0,113.0,1996-05-10,6.547,3733.0,3.321138211382114,123.0,1.0482813438304641,Disaster,Action,83.39051,5.311989
595,737,Barb Wire (1996),Action|Sci-Fi,9000000.0,3793614.0,98.0,1996-05-02,4.099,475.0,2.65,20.0,1.3964240043768943,,Action,6.3602386,-60.112404
596,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,3000000.0,10000000.0,82.0,1995-11-18,7.923,3741.0,4.148148148148148,27.0,0.6767401332691951,,Animation,6.3915534,31.247074
597,742,Thinner (1996),Horror|Thriller,8000000.0,15315484.0,92.0,1996-10-25,5.882,667.0,2.8181818181818183,11.0,1.1016516525818694,,Horror,8.511271,-31.718819
598,743,Spy Hard (1996),Comedy,18000000.0,26960191.0,81.0,1996-05-24,5.416,737.0,2.5172413793103448,29.0,0.9208183338427222,,Comedy,3.8777184,-37.62134
599,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,0.0,4638.0,30.0,1996-03-07,7.581,904.0,3.8958333333333335,48.0,1.101055264296693,Aardman,Animation,-26.317091,18.019272
600,747,"Stupids, The (1996)",Comedy,25000000.0,2491989.0,94.0,1996-08-08,4.768,82.0,3.3333333333333335,3.0,0.5773502691896257,,Comedy,-9.46086,-22.149847
601,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,25000000.0,14063331.0,115.0,1996-05-31,6.007,806.0,3.1136363636363638,22.0,0.9377254418693164,aliens,Action,33.220413,-26.379065
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,1800000.0,9500000.0,93.0,1964-01-29,8.1,6013.0,4.268041237113402,97.0,0.8070711440852788,dark comedy Atomic bomb black comedy dark comedy satire purity of essence Slim Pickens black comedy dark comedy Quirky,Comedy,78.77372,18.317596
603,757,Ashes of Time (Dung che sai duk) (1994),Drama,0.0,0.0,100.0,1994-09-17,7.066,386.0,4.0,1.0,,,Drama,-28.695244,66.84104
604,759,Maya Lin: A Strong Clear Vision (1994),Documentary,0.0,0.0,83.0,1995-11-10,7.0,8.0,3.5,2.0,0.7071067811865476,,Documentary,-4.943747,8.279848
605,760,Stalingrad (1993),Drama|War,0.0,152972.0,134.0,1993-01-20,7.311,610.0,4.25,2.0,0.3535533905932738,,Drama,18.139175,47.12644
606,761,"Phantom, The (1996)",Action|Adventure,45000000.0,17323326.0,89.0,1996-06-06,5.277,599.0,2.789473684210526,19.0,1.0712893253988158,,Action,31.591364,-29.492298
607,762,Striptease (1996),Comedy|Crime,50000000.0,113309743.0,117.0,1996-06-28,5.554,1148.0,2.4146341463414633,41.0,1.083411504371667,,Comedy,57.91736,-0.17568104
608,764,Heavy (1995),Drama|Romance,0.0,0.0,104.0,1995-12-29,6.6,86.0,3.5,2.0,0.7071067811865476,,Drama,-8.878212,2.3491294
609,765,Jack (1996),Comedy|Drama,45000000.0,58620973.0,108.0,1996-08-09,6.292,1331.0,3.1578947368421053,19.0,0.8173913719698539,,Comedy,44.14677,-18.598427
610,766,I Shot Andy Warhol (1996),Drama,0.0,1814290.0,103.0,1996-05-01,6.1,91.0,3.5,4.0,0.5773502691896257,,Drama,-14.797387,-2.3396137
611,773,Touki Bouki (1973),Drama,0.0,0.0,90.0,1973-05-10,6.687,107.0,3.5,1.0,,,Drama,-73.64492,31.183733
612,775,Spirits of the Dead (1968),Horror|Mystery,0.0,0.0,121.0,1968-05-16,6.243,179.0,3.0,1.0,,,Horror,-57.633617,0.36709934
613,778,Trainspotting (1996),Comedy|Crime|Drama,4000000.0,71981823.0,93.0,1996-02-23,7.961,10189.0,4.03921568627451,102.0,0.8255999154224543,based on a book dark comedy narrated drug abuse,Comedy,78.965645,18.033373
614,779,'Til There Was You (1997),Drama|Romance,1000000.0,3525125.0,113.0,1997-05-30,3.9,35.0,4.0,2.0,1.4142135623730951,,Drama,1.6124997,-24.5466
615,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,75000000.0,817400891.0,140.0,1996-06-25,6.898,10172.0,3.4455445544554455,202.0,0.9960144210104318,aliens,Action,89.21394,6.9809947
616,781,Stealing Beauty (1996),Drama,10000000.0,4800000.0,108.0,1996-03-29,6.689,596.0,3.5,7.0,0.816496580927726,,Drama,7.2580776,11.188423
617,782,"Fan, The (1996)",Drama|Thriller,55000000.0,18626419.0,96.0,1996-08-15,6.002,836.0,3.0,8.0,1.0350983390135313,,Drama,34.135204,-39.441753
618,783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,100000000.0,325300000.0,91.0,1996-06-21,7.1,5270.0,3.3297872340425534,47.0,0.9282791216329138,,Animation,66.80006,-8.85769
619,784,"Cable Guy, The (1996)",Comedy|Thriller,47000000.0,102825796.0,95.0,1996-06-10,5.995,2593.0,2.8055555555555554,54.0,1.1752826503339957,,Comedy,58.352848,1.3100195
620,785,Kingpin (1996),Comedy,27000000.0,25023434.0,113.0,1996-07-04,6.5,947.0,3.369047619047619,42.0,0.9309025505673135,,Comedy,54.604218,10.4993305
621,786,Eraser (1996),Action|Drama|Thriller,100000000.0,242295562.0,115.0,1996-06-21,6.084,1963.0,3.109375,64.0,1.0368938275078163,,Action,71.60096,-0.6555921
622,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,54000000.0,128769345.0,95.0,1996-06-28,5.643,3056.0,2.731707317073171,82.0,1.1737749641074957,,Comedy,73.38947,11.554636
623,790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,0.0,65352.0,94.0,1994-06-15,5.923,26.0,2.0,1.0,,,Drama,-40.799274,-47.503582
624,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,,,,,,,4.0,1.0,,,Documentary,-63.913498,-76.15206
625,795,Somebody to Love (1994),Drama,0.0,0.0,102.0,1994-09-27,5.0,16.0,3.5,2.0,0.7071067811865476,,Drama,-16.109474,-6.3673773
626,798,Daylight (1996),Action|Adventure|Drama|Thriller,80000000.0,159212469.0,114.0,1996-12-06,6.117,1648.0,2.7083333333333335,12.0,1.137348058450273,,Action,59.208736,-31.091293
627,799,"Frighteners, The (1996)",Comedy|Horror|Thriller,30000000.0,29359216.0,110.0,1996-07-19,6.919,1671.0,3.4565217391304346,23.0,0.9404187108829004,,Comedy,43.657642,13.760277
628,800,Lone Star (1996),Drama|Mystery|Western,5000000.0,13269963.0,135.0,1996-06-21,7.006,397.0,4.157894736842105,19.0,0.9725772117156242,In Netflix queue,Drama,29.957924,36.312134
629,801,Harriet the Spy (1996),Children|Comedy,12000000.0,26600000.0,101.0,1996-07-10,6.0,197.0,3.1363636363636362,11.0,0.8686457589520913,,Children,-0.46504468,-16.33166
630,802,Phenomenon (1996),Drama|Romance,32000000.0,152000000.0,119.0,1996-07-05,6.468,1291.0,3.3369565217391304,46.0,0.9192650918960992,,Drama,59.822124,5.00093
631,803,Walking and Talking (1996),Comedy|Drama|Romance,0.0,0.0,86.0,1996-07-17,6.057,53.0,4.0,1.0,,,Comedy,-49.3346,63.917084
632,804,She's the One (1996),Comedy|Romance,3500000.0,9500000.0,97.0,1996-08-26,5.4,262.0,3.25,8.0,1.0350983390135313,,Comedy,4.668937,-27.645952
633,805,"Time to Kill, A (1996)",Drama|Thriller,40000000.0,152266007.0,149.0,1996-07-24,7.383,2848.0,3.657142857142857,35.0,0.8114205822781043,John Grisham,Drama,47.0039,6.863137
634,806,American Buffalo (1996),Crime|Drama,0.0,665450.0,88.0,1996-09-13,5.371,66.0,1.5,1.0,,,Crime,-20.308,-66.39218
635,808,Alaska (1996),Adventure|Children,23000000.0,11829959.0,109.0,1996-08-14,5.8,139.0,3.5,2.0,0.7071067811865476,,Adventure,-12.957166,-10.07722
636,809,Fled (1996),Action|Adventure,25000000.0,17193231.0,98.0,1996-07-19,5.57,242.0,2.3333333333333335,9.0,0.82915619758885,,Action,0.29090372,-41.16775
637,810,Kazaam (1996),Children|Comedy|Fantasy,20000000.0,18937262.0,93.0,1996-07-17,4.122,294.0,2.25,12.0,1.4381174563233068,,Children,5.2377934,-59.823822
638,813,Larger Than Life (1996),Comedy,30000000.0,8315693.0,90.0,1996-07-26,5.55,151.0,2.8,5.0,0.8366600265340756,,Comedy,-5.0455284,-23.342674
639,818,"Very Brady Sequel, A (1996)",Comedy,12000000.0,21440752.0,90.0,1996-08-23,5.773,174.0,3.25,10.0,0.9204467514322717,based on a TV show,Comedy,0.25785965,-21.921225
640,823,"Collector, The (La collectionneuse) (1967)",Drama,0.0,0.0,86.0,1967-03-02,6.877,264.0,3.5,1.0,,,Drama,-74.08135,33.443756
641,824,Kaspar Hauser (1993),Drama|Mystery,0.0,0.0,139.0,1993-09-11,6.1,15.0,4.0,1.0,,,Drama,-27.194735,47.46639
642,828,"Adventures of Pinocchio, The (1996)",Adventure|Children,25000000.0,15100000.0,95.0,1996-07-26,5.257,239.0,3.3333333333333335,6.0,1.0327955589886444,,Adventure,6.4788074,-25.903711
643,829,Joe's Apartment (1996),Comedy|Fantasy|Musical,13000000.0,4600000.0,81.0,1996-07-26,5.794,364.0,2.6666666666666665,9.0,1.0,,Comedy,7.0168586,-38.166275
644,830,"First Wives Club, The (1996)",Comedy,26000000.0,116400000.0,103.0,1996-09-20,6.705,803.0,3.0714285714285716,21.0,1.0757057484009542,adultery,Comedy,51.937977,-2.3782356
645,832,Ransom (1996),Crime|Thriller,80000000.0,309492681.0,116.0,1996-11-08,6.668,2006.0,3.3378378378378377,37.0,0.9132820397249056,kidnapping GIVE ME BACK MY SON! It was melodramatic and kind of dumb Mel Gibson,Crime,71.4824,-16.918266
646,833,High School High (1996),Comedy,0.0,21302121.0,86.0,1996-10-25,5.449,215.0,2.0,6.0,1.3038404810405297,,Comedy,13.19258,-49.877193
647,835,Foxfire (1996),Drama,0.0,258263.0,102.0,1996-08-23,5.969,144.0,3.6666666666666665,3.0,0.5773502691896258,,Drama,-14.99328,-2.9487255
648,836,Chain Reaction (1996),Action|Adventure|Thriller,50000000.0,60209334.0,107.0,1996-08-02,5.794,1170.0,2.8823529411764706,17.0,0.839073368452997,seen at the cinema,Action,35.970646,-30.579672
649,837,Matilda (1996),Children|Comedy|Fantasy,36000000.0,33500000.0,98.0,1996-08-02,7.169,4713.0,3.272727272727273,33.0,0.9277906307704634,,Children,51.944313,2.1862798
650,838,Emma (1996),Comedy|Drama|Romance,6000000.0,22231658.0,121.0,1996-08-02,6.6,656.0,3.9166666666666665,30.0,0.881645535674464,Jane Austen,Comedy,50.15595,26.838612
651,839,"Crow: City of Angels, The (1996)",Action|Thriller,13000000.0,25317287.0,84.0,1996-08-29,5.503,586.0,2.8333333333333335,15.0,1.2051476890327395,,Action,9.331268,-31.461185
652,840,House Arrest (1996),Children|Comedy,0.0,0.0,108.0,1996-08-14,5.3,135.0,3.375,4.0,0.47871355387816905,,Children,-19.520023,-4.6769156
653,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,0.0,58656.0,90.0,1960-01-11,7.583,784.0,3.0,2.0,0.0,,Horror,-62.833748,-16.716496
654,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,15000000.0,5600000.0,87.0,1996-08-16,5.909,403.0,2.5416666666666665,12.0,1.0543919689766346,,Comedy,7.1950026,-38.02718
655,848,"Spitfire Grill, The (1996)",Drama,6000000.0,12643776.0,117.0,1996-08-23,6.4,65.0,3.2857142857142856,7.0,1.1126972805283737,,Drama,17.44012,-6.0875435
656,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,50000000.0,42277365.0,100.0,1996-08-09,5.878,1553.0,2.9204545454545454,44.0,1.0395838938269675,,Action,58.636806,1.7107306
657,851,Basquiat (1996),Drama,3300000.0,3022292.0,108.0,1996-08-09,6.606,307.0,2.8333333333333335,6.0,1.1254628677422756,,Drama,15.442161,-9.40943
658,852,Tin Cup (1996),Comedy|Drama|Romance,45000000.0,53854588.0,135.0,1996-08-16,6.061,570.0,3.1744186046511627,43.0,1.0052464808516732,golf,Comedy,61.894096,0.66925424
659,858,"Godfather, The (1972)",Crime|Drama,6000000.0,245066411.0,175.0,1972-03-14,8.687,22397.0,4.2890625,192.0,0.904343883679015,Mafia,Crime,88.17874,10.474696
660,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,900000.0,34391494.0,95.0,1992-07-04,6.898,551.0,3.8333333333333335,9.0,0.9354143466934853,,Action,9.532876,5.950299
661,866,Bound (1996),Crime|Drama|Romance|Thriller,4500000.0,7011317.0,105.0,1996-09-13,7.22,1047.0,4.0,23.0,0.7833494518006403,,Crime,41.74895,25.194218
662,867,Carpool (1996),Comedy|Crime,17000000.0,0.0,89.0,1996-08-23,5.174,89.0,1.75,2.0,1.7677669529663689,,Comedy,16.699753,-51.339077
663,869,Kansas City (1996),Crime|Drama|Musical|Thriller,18000000.0,0.0,116.0,1996-08-16,6.088,91.0,3.6666666666666665,3.0,0.5773502691896257,,Crime,-11.464312,-8.18405
664,870,Gone Fishin' (1997),Comedy,53000000.0,19745922.0,94.0,1997-05-30,4.855,159.0,1.0,2.0,0.0,,Comedy,-21.129782,-57.888668
665,875,Nothing to Lose (1994),Action|Crime|Drama,0.0,0.0,83.0,1994-01-01,3.333,3.0,3.5,1.0,,,Action,-83.60504,8.221873
666,876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,1000000.0,1207130.0,104.0,1993-10-21,5.7,98.0,5.0,1.0,,,Action,0.5016577,74.58477
667,879,"Relic, The (1997)",Horror|Thriller,60000000.0,33956608.0,109.0,1997-01-10,6.013,584.0,3.0,4.0,1.8257418583505538,,Horror,27.866186,-50.003784
668,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,40000000.0,49627779.0,95.0,1996-08-23,4.891,549.0,2.740740740740741,27.0,0.9939274308981205,,Sci-Fi,31.677525,-29.403822
669,881,First Kid (1996),Children|Comedy,0.0,0.0,94.0,1996-08-30,5.7,196.0,2.1,5.0,0.8944271909999159,,Children,1.9946165,-45.269974
670,882,"Trigger Effect, The (1996)",Drama|Thriller,8000000.0,3600000.0,94.0,1996-08-30,5.802,116.0,2.0,1.0,,,Drama,-38.860672,-49.1668
671,885,Bogus (1996),Children|Drama|Fantasy,32000000.0,0.0,110.0,1996-09-06,5.8,239.0,2.5,2.0,0.7071067811865476,,Children,-8.405835,-27.66781
672,886,Bulletproof (1996),Action|Comedy|Crime,25000000.0,22611954.0,86.0,1996-09-06,5.719,620.0,2.6666666666666665,6.0,1.53839743456191,,Action,21.783821,-50.27752
673,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,0.0,0.0,70.0,1995-03-16,6.2,402.0,2.1666666666666665,3.0,1.4433756729740645,,Adventure,12.740624,-43.313965
674,889,1-900 (06) (1994),Drama|Romance,0.0,0.0,87.0,1994-09-01,3.714,7.0,4.0,1.0,,,Drama,-83.70857,9.09385
675,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,5000000.0,15116634.0,95.0,1995-09-29,5.148,1210.0,3.8,5.0,1.0954451150103324,,Horror,3.0985174,-25.41212
676,892,Twelfth Night (1996),Comedy|Drama|Romance,5000000.0,33000000.0,134.0,1996-10-25,6.946,93.0,3.5384615384615383,13.0,0.627877989127481,Shakespeare,Comedy,27.897991,20.619127
677,893,Mother Night (1996),Drama,0.0,0.0,114.0,1996-11-01,6.591,56.0,3.6666666666666665,3.0,1.1547005383792515,,Drama,14.764787,10.185945
678,896,Wild Reeds (Les roseaux sauvages) (1994),Drama,0.0,807775.0,110.0,1994-06-01,7.0,142.0,2.5,2.0,0.7071067811865476,,Drama,-13.398997,-26.857079
679,897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3000000.0,17800000.0,170.0,1943-07-12,6.502,201.0,3.75,2.0,0.3535533905932738,,Adventure,29.262657,46.830887
680,898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,914000.0,3300000.0,113.0,1940-12-05,7.581,948.0,4.310344827586207,29.0,0.7839209269463556,divorce,Comedy,40.438274,30.816753
681,899,Singin' in the Rain (1952),Comedy|Musical|Romance,2540800.0,7200000.0,103.0,1952-04-10,8.137,3405.0,4.074468085106383,47.0,0.9834429505582797,movie business,Comedy,57.164757,30.096056
682,900,"American in Paris, An (1951)",Musical|Romance,5635000.0,6981000.0,113.0,1951-09-26,7.015,629.0,3.7083333333333335,12.0,0.6556860852757533,France,Musical,17.37649,20.57429
683,901,Funny Face (1957),Comedy|Musical,0.0,0.0,99.0,1957-02-13,6.987,718.0,3.0,7.0,1.5,,Comedy,20.964684,-33.15477
684,902,Breakfast at Tiffany's (1961),Drama|Romance,2500000.0,9500000.0,120.0,1961-10-06,7.6,4408.0,3.8472222222222223,36.0,0.9548331525488364,Capote,Drama,53.091812,27.764542
685,903,Vertigo (1958),Drama|Mystery|Romance|Thriller,2479000.0,7808900.0,128.0,1958-05-09,8.151,6193.0,4.025,60.0,0.962980014576926,falling Alfred Hitchcock Atmospheric imdb top 250 James Stewart,Drama,70.835396,22.25568
686,904,Rear Window (1954),Mystery|Thriller,1000000.0,37042336.0,110.0,1954-08-01,8.345,6991.0,4.261904761904762,84.0,0.7857012464364238,voyeurism imdb top 250 James Stewart mystery photographer photography,Mystery,74.750656,19.944044
687,905,It Happened One Night (1934),Comedy|Romance,325000.0,4500000.0,105.0,1934-02-22,7.823,1362.0,4.321428571428571,14.0,0.7234304723687333,Screwball,Comedy,8.256545,32.782066
688,906,Gaslight (1944),Drama|Thriller,2068000.0,0.0,114.0,1944-05-04,7.529,548.0,4.142857142857143,7.0,0.8521681032463466,Brooch,Drama,14.101697,30.720503
689,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,520000.0,1800000.0,107.0,1934-10-12,6.924,139.0,3.5,2.0,0.7071067811865476,divorce,Comedy,5.228274,14.062385
690,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4000000.0,13275000.0,130.0,1959-08-06,8.0,4394.0,4.184210526315789,57.0,0.777080036713495,Mount Rushmore Alfred Hitchcock imdb top 250,Action,70.54234,22.488117
691,909,"Apartment, The (1960)",Comedy|Drama|Romance,3000000.0,25000000.0,125.0,1960-06-21,8.196,2562.0,3.962962962962963,27.0,0.9600273025557252,adultery,Comedy,38.250828,31.116241
692,910,Some Like It Hot (1959),Comedy|Crime,2900000.0,25000000.0,121.0,1959-03-19,8.087,3772.0,4.01,50.0,0.8298635245555473,men in drag,Comedy,69.90551,22.612972
